Station_Id|Name|Latitude|Longitude|Elevation|Physical_Element|DateTime_Report(UTC)|Amount|Units|Zip_Code|
ILKC1|INDEPENDENCE LAKE|39.42750|-120.31340|2549 meters|snowdepth|2015-02-19 06|111.760|cm|95728|
GLNI1|GALENA|43.87720|-114.67250|2289 meters|snowdepth|2015-02-19 06|111.760|cm|83340|
CPMC2|COPPER MOUNTAIN|39.48950|-106.17100|3209 meters|snowdepth|2015-02-19 06|111.760|cm|80435|
CPKW4|CLOUD PEAK RESERVOIR|44.40340|-107.06060|2999 meters|snowdepth|2015-02-19 05|111.760|cm|82834|
BSDW4|BONE SPRINGS DIVIDE SNOTEL|44.67890|-107.58110|2852 meters|snowdepth|2015-02-19 05|111.760|cm|82441|
BGRM1|BANGOR FSS|44.80440|-68.81330|42 meters|snowdepth|2015-02-19 06|111.760|cm|04401|
AFSW1|PARADISE|46.78150|-121.74700|1570 meters|snowdepth|2015-02-19 06|111.760|cm|98361|
CWRQ2|CHILLIWACK RIVER SNOW PILLOW|49.03330|-121.71670|1567 meters|snowdepth|2015-02-19 06|110.998|cm||
LULQ2|LU LAKE|54.19700|-126.30400|1308 meters|snowdepth|2015-02-19 06|110.007|cm||
WBSW4|WEBBER SPRINGS|41.15950|-106.92710|2821 meters|snowdepth|2015-02-19 06|109.220|cm|82325|
TUGA2|TURNAGAIN PASS|60.78040|-149.18330|558 meters|snowdepth|2015-02-19 06|109.220|cm|99631|
TRLU1|TRIAL LAKE|40.67820|-110.94870|3046 meters|snowdepth|2015-02-19 06|109.220|cm|84036|
SMMI1|SMILEY MOUNTAIN|43.72720|-113.83400|2903 meters|snowdepth|2015-02-19 06|109.220|cm|83251|
RMPC2|RED MOUNTAIN PASS|37.89180|-107.71340|3381 meters|snowdepth|2015-02-19 06|109.220|cm|81433|
MTKM8|MOUNT LOCKHART|47.91730|-112.82380|1963 meters|snowdepth|2015-02-19 05|109.220|cm|59422|
LOTC2|LOST DOG|40.81590|-106.74840|2845 meters|snowdepth|2015-02-19 06|109.220|cm|80428|
LOPU1|LOOKOUT PEAK|40.83730|-111.70920|2490 meters|snowdepth|2015-02-19 06|109.220|cm|00100|
GMSM4|GRAND MARAIS 10S|46.50940|-85.96310|275 meters|snowdepth|2015-02-18 11|109.220|cm|49839|
CMGW1|GREEN VALLEY CRYSTAL MT. NWAC|46.93960|-121.49380|1890 meters|snowdepth|2015-02-19 06|109.220|cm|98022|
CLXC2|CLIMAX COOP|39.37640|-106.19940|3536 meters|snowdepth|2015-02-18 15|109.220|cm|80461|
SCRW4|SHELL CREEK SNOTEL|44.50010|-107.42940|2925 meters|snowdepth|2015-02-19 05|106.680|cm|82432|
PGPW1|PIGTAIL PEAK|46.62150|-121.38630|1772 meters|snowdepth|2015-02-19 06|106.680|cm|98937|
ONPM8|ONION PARK|46.91350|-110.85360|2260 meters|snowdepth|2015-02-19 06|106.680|cm|59645|
MULM8|MULE CREEK|45.40960|-112.95930|2535 meters|snowdepth|2015-02-19 06|106.680|cm|59725|
MGMI1|MAGIC MOUNTAIN|42.18070|-114.28660|2129 meters|snowdepth|2015-02-19 06|106.680|cm|83301|
ME-CM-89|GORHAM 0.8 WSW, ME|43.67627|-70.46040|81 meters|snowdepth|2015-02-18 12|106.680|cm|04038|
JNPC2|JONES PASS|39.76450|-105.90620|3195 meters|snowdepth|2015-02-19 05|106.680|cm|80468|
IDPC2|INDEPENDENCE PASS|39.07540|-106.61170|3237 meters|snowdepth|2015-02-19 06|106.680|cm|81611|
HLDW1|HOLDEN VILLAGE|48.19880|-120.77350|982 meters|snowdepth|2015-02-18 16|106.680|cm|98852|
FRLU1|FARNSWORTH LAKE|38.77290|-111.67660|2936 meters|snowdepth|2015-02-19 06|106.680|cm|84701|
FCKO3|FISH CREEK|42.71050|-118.62640|2361 meters|snowdepth|2015-02-19 06|106.680|cm|97721|
DRLC2|DRY LAKE|40.53400|-106.78130|2529 meters|snowdepth|2015-02-19 06|106.680|cm|80487|
CAN-PE-10|NEW LONDON 1.6 ENE, CA|46.46985|-63.49200|30 meters|snowdepth|2015-02-18 11|106.680|cm||
BLHM3|BLUE HILL|42.21230|-71.11370|189 meters|snowdepth|2015-02-18 12|106.680|cm|02186|
BEVM8|BEAVER CREEK|44.94950|-111.35860|2393 meters|snowdepth|2015-02-19 06|106.680|cm|59758|
CAN-NB-39|PAQUETVILLE 1.2 ENE, CA|47.67196|-65.09110|63 meters|snowdepth|2015-02-18 11|105.918|cm||
CAN-NB-11|MIRAMICHI 3.3 S, CA|46.99344|-65.50690|33 meters|snowdepth|2015-02-18 10|105.410|cm||
BLRMT_MADIS|BIG SKY - LOOKOUT RIDGE|45.29017|-111.44500|2716 meters|snowdepth|2015-02-19 06|104.902|cm|59729|
UTWLF_MADIS|SR-35 AT WOLF CREEK SUMMIT|40.48720|-111.03440|2871 meters|snowdepth|2015-02-19 06|104.394|cm|84032|
SUCW4|SUCKER CREEK|44.72250|-107.40030|2700 meters|snowdepth|2015-02-19 05|104.140|cm|82836|
SNIW4|SNIDER BASIN SNOTEL|42.49490|-110.53200|2469 meters|snowdepth|2015-02-19 06|104.140|cm|83113|
PRPC2|PORPHYRY CREEK|38.48880|-106.33970|3290 meters|snowdepth|2015-02-19 06|104.140|cm|81230|
MTBU1|11K12 - MT. BALDY R.S. SNOW COURSE|39.13330|-111.50000|3004 meters|snowdepth|2015-02-19 06|104.140|cm|84642|
MA-ES-8|MARBLEHEAD 0.8 SW, MA|42.49215|-70.87580|16 meters|snowdepth|2015-02-18 14|104.140|cm|01945|
LWTM8|LOWER TWIN|45.50870|-111.92280|2419 meters|snowdepth|2015-02-19 05|104.140|cm|59745|
HOKN6|HOOKER 12 NNW|43.85240|-75.71580|446 meters|snowdepth|2015-02-18 11|104.140|cm|13626|
HINM3|HINGHAM,MA|42.23330|-70.91670|26 meters|snowdepth|2015-02-19 00|104.140|cm|02043|
GUNW4|GUNSIGHT PASS SNOTEL|43.38330|-109.87820|2999 meters|snowdepth|2015-02-19 06|104.140|cm|82922|
BUFC2|BUFFALO PARK|40.22860|-106.59530|2821 meters|snowdepth|2015-02-19 06|104.140|cm|80459|
BRGM3|MCI (MASS. CORRECTIONAL INSTITUTION)|41.95000|-70.95000|10 meters|snowdepth|2015-02-18 12|104.140|cm|02324|
BLSC2|BISON LAKE|39.76490|-107.35680|3339 meters|snowdepth|2015-02-19 06|104.140|cm|81601|
BLKC2|BEAR LAKE|40.31120|-105.64480|2881 meters|snowdepth|2015-02-19 06|104.140|cm|80517|
CAN-PE-3|WELLINGTON 1.6 NE, CA|46.46672|-63.98920|19 meters|snowdepth|2015-02-18 11|102.870|cm||
SDFC1|SAND FLAT|41.35000|-122.24500|2081 meters|snowdepth|2015-02-19 06|102.108|cm|96067|
VLMC2|VAIL MOUNTAIN|39.61680|-106.38010|3159 meters|snowdepth|2015-02-19 06|101.600|cm|81657|
LLLM3|LOWELL,MA|42.65000|-71.36670|45 meters|snowdepth|2015-02-18 11|101.600|cm|01854|
LBNU1|LAKEFORK BASIN|40.73780|-110.62080|3327 meters|snowdepth|2015-02-19 06|101.600|cm|84066|
HAWM8|HAWKINS LAKE|48.97240|-115.95330|1976 meters|snowdepth|2015-02-19 05|101.600|cm|59935|
GECU1|13H05 - GEORGE CREEK|41.90000|-113.48330|2552 meters|snowdepth|2015-02-19 06|101.600|cm|84329|
DMLW4|DOME LAKE|44.57460|-107.29540|2715 meters|snowdepth|2015-02-19 05|101.600|cm|82842|
BRCW4|BURROUGHS CREEK SNOTEL|43.69750|-109.67020|2681 meters|snowdepth|2015-02-19 05|101.600|cm|82513|
ABNM3|ASHBURNHAM NORTH|42.66080|-71.93670|352 meters|snowdepth|2015-02-18 12|101.600|cm|01430|
CAVLP_MADIS|VAIL PASS - CDOT YARD|39.57861|-106.24720|3154 meters|snowdepth|2015-02-19 06|100.381|cm|81657|
CAN-PE-6|MIMINEGASH 2.3 ENE, CA|46.88178|-64.19730|12 meters|snowdepth|2015-02-18 12|100.330|cm||
TANA2|TANA KNOB|60.90810|-142.89940|1006 meters|snowdepth|2015-02-19 06|99.314|cm|99573|
CAPBA_MADIS|TELLURIDE SKI RESORT - PWDRBASI|37.90556|-107.83250|3330 meters|snowdepth|2015-02-18 21|99.162|cm|81426|
WLBC2|WILD BASIN|40.20100|-105.60250|2877 meters|snowdepth|2015-02-19 06|99.060|cm|80540|
SAJM8|SACAJAWEA|45.87400|-110.92780|2020 meters|snowdepth|2015-02-18 08|99.060|cm|59714|
PMNM8|POORMAN CREEK|48.12670|-115.62330|1547 meters|snowdepth|2015-02-19 05|99.060|cm|59923|
NH-MR-41|NEWBURY 1.6 NW, NH|43.33667|-72.06060|430 meters|snowdepth|2015-02-18 12|99.060|cm|03255|
ME-LN-21|WESTPORT ISLAND 2.2 SSW, ME|43.88806|-69.70890|33 meters|snowdepth|2015-02-18 13|99.060|cm|04578|
MA-NF-1|NORWOOD 1.3 NW, MA|42.19758|-71.21370|70 meters|snowdepth|2015-02-18 12|99.060|cm|02062|
KNDW4|KENDALL RS SNOTEL|43.24930|-110.01660|2386 meters|snowdepth|2015-02-19 06|99.060|cm|82925|
KLLW4|KELLEY RS SNOTEL|42.26890|-110.80560|2566 meters|snowdepth|2015-02-19 06|99.060|cm|83114|
KDNU1|KLONDIKE NARROWS|41.96830|-111.59680|2221 meters|snowdepth|2015-02-19 06|99.060|cm|84321|
IVHC2|IVANHOE|39.29200|-106.54920|3215 meters|snowdepth|2015-02-19 06|99.060|cm|81642|
HPWN5|HOPEWELL|36.71630|-106.26350|3081 meters|snowdepth|2015-02-19 06|99.060|cm|87581|
ERDW4|EAST RIM DIVIDE SNOTEL|43.13100|-110.20230|2444 meters|snowdepth|2015-02-19 06|99.060|cm|83115|
EMSI1|EMIGRANT SUMMIT|42.36060|-111.56090|2259 meters|snowdepth|2015-02-19 06|99.060|cm|83263|
CULC2|CULEBRA #2|37.20940|-105.19960|3223 meters|snowdepth|2015-02-19 06|99.060|cm|81153|
CAN-NB-12|BAXTERS CORNER 0.7 E, CA|45.38412|-65.81220|107 meters|snowdepth|2015-02-18 12|99.060|cm||
BECI1|BEAR CANYON|43.74370|-113.93800|2419 meters|snowdepth|2015-02-19 06|99.060|cm|83251|
ABRM8|ALBRO LAKE|45.59710|-111.95920|2597 meters|snowdepth|2015-02-19 06|99.060|cm|59721|
CCSUT_MADIS|CURRANT CREEK STUDY PLOT|40.37731|-111.08230|2579 meters|snowdepth|2015-02-19 06|97.866|cm|84032|
CACWP_MADIS|COTTONWOOD PASS|38.81194|-106.40640|3591 meters|snowdepth|2015-02-19 06|97.561|cm|81211|
CL003_MADIS|LAGOON|42.88806|-122.13670|1940 meters|snowdepth|2015-02-19 06|96.850|cm|97731|
THCU1|THAYNES CANYON|40.62360|-111.53320|2824 meters|snowdepth|2015-02-19 06|96.520|cm|84060|
SPSW4|SOUTH PASS SNOTEL|42.57320|-108.84330|2764 meters|snowdepth|2015-02-19 05|96.520|cm|82520|
SLGI1|SLUG CREEK DIVIDE|42.56250|-111.29800|2205 meters|snowdepth|2015-02-19 06|96.520|cm|83276|
PRVC2|PARK RESERVOIR|39.04640|-107.87410|3033 meters|snowdepth|2015-02-19 06|96.520|cm|81413|
PCPI1|PINE CREEK PASS|43.57000|-111.21160|2054 meters|snowdepth|2015-02-19 06|96.520|cm|83455|
NVRM8|NEVADA RIDGE|46.84250|-112.50770|2148 meters|snowdepth|2015-02-19 06|96.520|cm|59639|
NIWC2|NIWOT|40.03520|-105.54430|3030 meters|snowdepth|2015-02-19 06|96.520|cm|80481|
MNDM3|MAYNARD|42.43000|-71.44080|68 meters|snowdepth|2015-02-18 12|96.520|cm|01754|
LLKA2|LONG LAKE|58.18600|-133.83220|248 meters|snowdepth|2015-02-19 06|96.520|cm|99801|
LEVM1|LEVANT|44.91510|-69.05380|125 meters|snowdepth|2015-02-18 12|96.520|cm|04456|
HPAC2|HAYDEN PASS|38.29330|-105.85050|3255 meters|snowdepth|2015-02-19 06|96.520|cm|81155|
CMBC2|COLUMBUS BASIN|37.44150|-108.02440|3300 meters|snowdepth|2015-02-19 06|96.520|cm|81301|
CHCU1|CHALK CREEK #1|40.85460|-111.04780|2804 meters|snowdepth|2015-02-19 06|96.520|cm|84017|
BVPW1|BEAVER PASS|48.87930|-121.25570|1113 meters|snowdepth|2015-02-19 06|96.520|cm|00072|
BLPU1|BEN LOMOND PEAK|41.37600|-111.94410|2350 meters|snowdepth|2015-02-19 06|96.520|cm|84310|
THBW1|THUNDER BASIN|48.52780|-120.98980|1307 meters|snowdepth|2015-02-19 06|93.980|cm|98267|
SLMC2|SLUMGULLION|37.99080|-107.20330|3524 meters|snowdepth|2015-02-19 06|93.980|cm|81235|
SFSN5|SANTA FE|35.76690|-105.78330|3349 meters|snowdepth|2015-02-19 06|93.980|cm|87501|
RKPM8|ROCKER PEAK|46.35620|-112.26180|2433 meters|snowdepth|2015-02-19 05|93.980|cm|59634|
RI-PR-20|WEST GLOCESTER 3.4 SE, RI|41.87773|-71.75130|203 meters|snowdepth|2015-02-18 12|93.980|cm|02814|
PRSN2|POLE CREEK R.S.|41.87310|-115.24690|2543 meters|snowdepth|2015-02-19 06|93.980|cm|89825|
PRGN6|PERRYSBURG|42.46470|-79.00310|373 meters|snowdepth|2015-02-18 12|93.980|cm|14129|
NZCM8|NEZ PERCE CAMP|45.73110|-114.48080|1735 meters|snowdepth|2015-02-19 06|93.980|cm|59871|
ME-SG-1|BATH 1.1 WSW, ME|43.93063|-69.85730|8 meters|snowdepth|2015-02-18 11|93.980|cm|04530|
GRVW4|GROS VENTRE SUMMIT SNOTEL|43.38880|-110.12950|2681 meters|snowdepth|2015-02-19 06|93.980|cm|83011|
GDSU1|GARDEN CITY SUMMIT|41.92200|-111.46810|2352 meters|snowdepth|2015-02-19 06|93.980|cm|84028|
CRYM8|CRYSTAL LAKE|46.78940|-109.51210|1873 meters|snowdepth|2015-02-19 06|93.980|cm|59457|
BTHM1|BATH,ME|43.93330|-69.85000|29 meters|snowdepth|2015-02-18 11|93.980|cm|04530|
BRJW4|BURGESS JUNCTION|44.78770|-107.52920|2417 meters|snowdepth|2015-02-19 05|93.980|cm|82836|
BGSW4|BIG SANDY OPENING SNOTEL|42.64680|-109.25960|2769 meters|snowdepth|2015-02-19 06|93.980|cm|82923|
BALV1|BALL MTN DAM|43.13330|-72.76670|402 meters|snowdepth|2015-02-18 12|93.980|cm|05343|
MLZ|MLZ|50.66170|-68.82360|404 meters|snowdepth|2015-02-18 12|92.100|cm||
MNCQ2|MISSION CREEK SNOW PILLOW|49.95000|-118.95000|1766 meters|snowdepth|2015-02-19 06|91.999|cm||
TABN5|TAOS POWDERHORN SNOW COURSE(05N14)|36.58330|-105.45000|3320 meters|snowdepth|2015-02-19 06|91.440|cm|87580|
SLTW4|SALT RIVER SUMMIT SNOTEL|42.50750|-110.91000|2334 meters|snowdepth|2015-02-19 06|91.440|cm|83126|
ROXV1|ROXBURY GAP|44.10950|-72.78750|729 meters|snowdepth|2015-02-18 15|91.440|cm|05674|
ROBM1|ROBBINSTON|45.08520|-67.12050|42 meters|snowdepth|2015-02-19 05|91.440|cm|04671|
RI-KN-2|EAST GREENWICH 2.3 ESE, RI|41.66251|-71.41590|12 meters|snowdepth|2015-02-18 12|91.440|cm|02818|
PWDW4|POWDER RIVER PASS SNOTEL|44.16190|-107.12620|2902 meters|snowdepth|2015-02-19 05|91.440|cm|82834|
NEDM1|CAPE NEDDICK|43.23560|-70.63500|58 meters|snowdepth|2015-02-18 10|91.440|cm|03902|
MOSO3|MOSS SPRINGS|45.27170|-117.68750|1764 meters|snowdepth|2015-02-19 06|91.440|cm|97883|
ME-YK-52|YORK 5.2 N, ME|43.23585|-70.63400|51 meters|snowdepth|2015-02-18 10|91.440|cm|03902|
MA-NF-11|MILLIS 2.0 SW, MA|42.14602|-71.37940|63 meters|snowdepth|2015-02-18 12|91.440|cm|02054|
GMMM4|GRAND MARAIS #2|46.66090|-85.95760|237 meters|snowdepth|2015-02-18 13|91.440|cm|49839|
GBMU1|11K10 - G.B.R.C. MEADOWS|39.30000|-111.45000|3057 meters|snowdepth|2015-02-19 06|91.440|cm|84642|
CLCM8|COLE CREEK|45.19400|-109.34550|2408 meters|snowdepth|2015-02-19 06|91.440|cm|59068|
BULU1|BUG LAKE|41.68470|-111.41920|2443 meters|snowdepth|2015-02-19 06|91.440|cm|84038|
BSKM8|LONE MOUNTAIN|45.27410|-111.42690|2694 meters|snowdepth|2015-02-19 06|91.440|cm|59729|
BRMC2|BRUMLEY|39.08770|-106.54170|3241 meters|snowdepth|2015-02-19 06|91.440|cm|81251|
BEVM3|BEVERLY,MA|42.58330|-70.85000|29 meters|snowdepth|2015-02-18 10|91.440|cm|01915|
ATMM4|ATLANTIC MINE 5NW|47.15440|-88.71670|264 meters|snowdepth|2015-02-18 18|91.440|cm|49905|
APPV1|APPALACHIAN GAP|44.21060|-72.93170|736 meters|snowdepth|2015-02-18 14|91.440|cm|05673|
ANRO3|ANEROID LAKE #2|45.21370|-117.19270|2265 meters|snowdepth|2015-02-19 06|91.440|cm|97846|
GROQ2|GRANO CREEK SNOW PILLOW|49.55000|-118.68330|1803 meters|snowdepth|2015-02-19 06|89.002|cm||
WCSC2|WOLF CREEK SNOTEL|37.47920|-106.80170|3363 meters|snowdepth|2015-02-19 06|88.900|cm|81130|
SUGA2|SUGARLOAF MTN|61.08100|-146.30190|130 meters|snowdepth|2015-02-19 06|88.900|cm|99686|
OXFM3|BUFFUMVILLE LAKE|42.11640|-71.90750|159 meters|snowdepth|2015-02-18 12|88.900|cm|01507|
NH-CS-10|RANDOLPH 1.4 NE, NH|44.38824|-71.26950|544 meters|snowdepth|2015-02-18 12|88.900|cm|03593|
MLDU1|MILL-D NORTH|40.65880|-111.63680|2741 meters|snowdepth|2015-02-19 06|88.900|cm|84121|
ME-YK-28|BIDDEFORD 1.5 NNE, ME|43.48679|-70.43470|11 meters|snowdepth|2015-02-18 12|88.900|cm|04005|
MDVU1|MIDWAY VALLEY|37.56920|-112.83780|3012 meters|snowdepth|2015-02-19 06|88.900|cm|84720|
MA-WR-8|FITCHBURG 1.6 SSW, MA|42.56674|-71.82170|217 meters|snowdepth|2015-02-18 11|88.900|cm|01420|
MA-PL-15|ABINGTON 1.2 NNE, MA|42.13426|-70.95208|49 meters|snowdepth|2015-02-18 12|88.900|cm|02351|
KSGM4|KEARSARGE|47.27520|-88.41700|341 meters|snowdepth|2015-02-18 13|88.900|cm|49913|
INPA2|INDIAN PASS|61.06580|-149.48540|729 meters|snowdepth|2015-02-19 06|88.900|cm|00198|
HRGU1|HORSE RIDGE|41.31370|-111.44580|2503 meters|snowdepth|2015-02-19 06|88.900|cm|84018|
ELKC2|ELK RIVER|40.84780|-106.96870|2666 meters|snowdepth|2015-02-19 06|88.900|cm|80428|
CANW4|CANYON SNOTEL|44.71940|-110.51110|2404 meters|snowdepth|2015-02-19 05|88.900|cm|82190|
BRLM8|BARKER LAKES|46.09710|-113.13040|2514 meters|snowdepth|2015-02-19 06|88.900|cm|59711|
BOGI1|BOGUS BASIN|43.76380|-116.09690|1939 meters|snowdepth|2015-02-19 06|88.900|cm|83714|
BNDU1|BROWN DUCK|40.58110|-110.58580|3234 meters|snowdepth|2015-02-19 06|88.900|cm|84066|
BLOM8|BLOODY DICK|45.16510|-113.50090|2314 meters|snowdepth|2015-02-19 05|88.900|cm|59725|
BERN2|BEAR CREEK|41.83420|-115.45220|2473 meters|snowdepth|2015-02-19 06|88.900|cm|89823|
TPC_MADIS|TIMPANOGOS CAVE|40.44060|-111.70630|1970 meters|snowdepth|2015-02-19 06|88.392|cm|00071|
MTNW1|QUARTZ MTN - SNOW|47.06670|-121.08330|1614 meters|snowdepth|2015-02-19 06|88.392|cm|98946|
GSTPS_MADIS|GIANT STEPS|40.83630|-111.05430|2779 meters|snowdepth|2015-02-19 06|87.960|cm|84036|
CAN-NL-65|KIPPENS 0.7 NE, CA|48.55436|-58.61850|36 meters|snowdepth|2015-02-18 11|87.630|cm||
WDNV1|WALDEN 4N|44.50280|-72.22030|679 meters|snowdepth|2015-02-18 12|86.360|cm|05873|
USJC2|UPPER SAN JUAN|37.48580|-106.83530|3097 meters|snowdepth|2015-02-19 06|86.360|cm|81130|
TOOA2|IMNAVIAT CREEK|68.61680|-149.30020|932 meters|snowdepth|2015-02-19 06|86.360|cm|00007|
THUW4|THUMB DIVIDE SNOTEL|44.36890|-110.57830|2444 meters|snowdepth|2015-02-19 06|86.360|cm|82190|
SYRW4|SYLVAN ROAD SNOTEL|44.47840|-110.03810|2186 meters|snowdepth|2015-02-19 05|86.360|cm|82190|
SGMC2|SARGENTS MESA|38.28560|-106.37070|3505 meters|snowdepth|2015-02-19 06|86.360|cm|81149|
RI-PR-33|GREENVILLE 0.7 NNW, RI|41.88890|-71.56030|102 meters|snowdepth|2015-02-18 12|86.360|cm|02828|
NRNM3|NORTON|41.96670|-71.16940|37 meters|snowdepth|2015-02-18 12|86.360|cm|02766|
NFLW4|NEW FORK LAKE SNOTEL|43.11670|-109.95000|2533 meters|snowdepth|2015-02-19 06|86.360|cm|82925|
MI-MQ-17|ISHPEMING 5.6 NNW, MI|46.56730|-87.68690|422 meters|snowdepth|2015-02-18 11|86.360|cm|49849|
MFKC2|MIDDLE FORK CAMP|39.79560|-106.02730|2738 meters|snowdepth|2015-02-19 06|86.360|cm|80468|
MDLC2|MIDDLE CREEK|37.61980|-107.03480|3459 meters|snowdepth|2015-02-19 06|86.360|cm|81130|
MDDW4|MIDDLE POWDER SNOTEL|43.62730|-107.18140|2379 meters|snowdepth|2015-02-19 05|86.360|cm|82442|
MA-SF-2|WINTHROP 0.2 N, MA|42.38422|-70.97970|12 meters|snowdepth|2015-02-18 13|86.360|cm|02152|
LTWW4|LITTLE WARM SNOTEL|43.50280|-109.75200|2858 meters|snowdepth|2015-02-19 05|86.360|cm|82513|
LIGU1|LIGHTNING RIDGE|41.35880|-111.48750|2500 meters|snowdepth|2015-02-19 06|86.360|cm|84317|
HCSA2|HAINES,AK|59.45000|-136.35000|264 meters|snowdepth|2015-02-18 16|86.360|cm|99827|
DXEI1|DIXIE NORTH|45.56970|-115.45280|1745 meters|snowdepth|2015-02-18 15|86.360|cm|83525|
DMLC1|DISMAL SWAMP|41.99130|-120.18030|2258 meters|snowdepth|2015-02-19 06|86.360|cm|96108|
COLN2|CORRAL CANYON|40.27780|-115.53470|2504 meters|snowdepth|2015-02-19 06|86.360|cm|89815|
BTNW4|BEAR TRAP MEADOW SNOTEL|43.88740|-107.06140|2510 meters|snowdepth|2015-02-19 05|86.360|cm|82639|
BRIU1|BRIGHTON|40.59920|-111.58270|2678 meters|snowdepth|2015-02-19 06|86.360|cm|84121|
BGMW1|BUNCHGRASS MDW|48.68690|-117.17630|1536 meters|snowdepth|2015-02-19 06|86.360|cm|99139|
QOU|QOU|50.79250|-69.67470|646 meters|snowdepth|2015-02-18 12|86.300|cm||
GNLC1|GIANELLI MEADOW|38.20500|-119.89190|2568 meters|snowdepth|2015-02-19 06|86.106|cm|95335|
MA-BR-3|NORTON 1.8 NNE, MA|41.99270|-71.16660|40 meters|snowdepth|2015-02-18 12|85.090|cm|02766|
SLIC1|SLIDE CANYON|38.10000|-119.43330|3030 meters|snowdepth|2015-02-19 06|84.176|cm|00040|
WSKM8|WHISKEY CREEK|44.61090|-111.15000|2077 meters|snowdepth|2015-02-19 06|83.820|cm|59758|
TPKU1|TEMPLE FORK|41.79310|-111.54610|2268 meters|snowdepth|2015-02-19 06|83.820|cm|84321|
TNTM3|TAUNTON 4 NW|41.95550|-71.13350|41 meters|snowdepth|2015-02-18 12|83.820|cm|02780|
SVNW1|STEVENS PASS|47.74650|-121.09250|1217 meters|snowdepth|2015-02-19 06|83.820|cm|98288|
SQWC1|SQUAW VALLEY G.C.|39.19000|-120.26480|2427 meters|snowdepth|2015-02-19 06|83.820|cm|96145|
SCYC2|SOUTH COLONY|37.96810|-105.53790|3348 meters|snowdepth|2015-02-19 06|83.820|cm|81252|
RNHW4|RENO HILL SNOTEL|42.57110|-106.08890|2573 meters|snowdepth|2015-02-19 06|83.820|cm|82604|
PKCW4|POCKET CREEK SNOTEL|42.71210|-109.41120|2865 meters|snowdepth|2015-02-18 21|83.820|cm|82923|
PCRU1|PARRISH CREEK|40.93420|-111.81370|2376 meters|snowdepth|2015-02-19 04|83.820|cm|84014|
NH-HL-49|MONT VERNON 1.3 SSW, NH|42.87616|-71.68280|163 meters|snowdepth|2015-02-18 11|83.820|cm|03057|
MHKM4|MOHAWK|47.30580|-88.36390|315 meters|snowdepth|2015-02-19 01|83.820|cm|49950|
ME-YK-48|ACTON 2.7 NW, ME|43.56581|-70.94300|194 meters|snowdepth|2015-02-18 10|83.820|cm|04001|
MCYC2|MCCOY PARK|39.60470|-106.54130|2894 meters|snowdepth|2015-02-19 06|83.820|cm|81657|
MA-PL-5|KINGSTON 3.3 WNW, MA|42.01702|-70.77200|24 meters|snowdepth|2015-02-18 12|83.820|cm|02364|
MA-PL-12|EAST BRIDGEWATER 1.7 WNW, MA|42.04165|-70.98090|24 meters|snowdepth|2015-02-18 12|83.820|cm|02333|
MA-BA-14|NORTH FALMOUTH 0.5 ENE, MA|41.64789|-70.62290|3 meters|snowdepth|2015-02-18 10|83.820|cm|02556|
KRWW4|KIRWIN SNOTEL|43.86070|-109.32160|2927 meters|snowdepth|2015-02-19 05|83.820|cm|82433|
HYNI1|HYNDMAN|43.71060|-114.15890|2331 meters|snowdepth|2015-02-19 06|83.820|cm|83333|
DBPU1|DRY BREAD POND|41.41310|-111.53780|2532 meters|snowdepth|2015-02-19 06|83.820|cm|84321|
CRSC2|CROSHO|40.16750|-107.05750|2739 meters|snowdepth|2015-02-19 06|83.820|cm|81641|
CRLO3|CRATER LAKE NATIONAL PARK HQ|42.89660|-122.13270|1986 meters|snowdepth|2015-02-18 16|83.820|cm|97731|
COPW1|CORRAL PASS|47.01850|-121.46500|1772 meters|snowdepth|2015-02-19 06|83.820|cm|98022|
CMDM8|CLOVER MEADOW|45.01790|-111.84560|2689 meters|snowdepth|2015-02-19 05|83.820|cm|59720|
ALPW1|ALPENTALSKI AREA NWAC|47.44420|-121.42610|962 meters|snowdepth|2015-02-19 06|83.820|cm|98045|
PCT|PARK CITY - SUMMIT|40.62500|-111.53000|2807 meters|snowdepth|2015-02-19 06|83.414|cm|84060|
AKAQ1|AKAMINA PASS|49.02720|-114.05280|1808 meters|snowdepth|2015-02-19 06|83.007|cm||
CO-GN-18|CRESTED BUTTE 6.2 N, CO|38.96030|-106.99080|2912 meters|snowdepth|2015-02-18 14|82.550|cm|81224|
JEMC1|GEM PASS|37.78000|-119.17810|3333 meters|snowdepth|2015-02-19 06|82.042|cm|93529|
UMCQ2|UPPER MOSLEY CREEK|51.77777|-124.62083|1645 meters|snowdepth|2015-02-19 06|81.991|cm||
WMNC2|WEMINUCHE CREEK|37.51660|-107.31660|3260 meters|snowdepth|2015-02-19 06|81.280|cm|81235|
WLVW4|WOLVERINE SNOTEL|44.80430|-109.65700|2330 meters|snowdepth|2015-02-19 05|81.280|cm|82414|
WLLC2|WILLOW CREEK PASS|40.34700|-106.09430|2926 meters|snowdepth|2015-02-19 05|81.280|cm|80447|
TPEM8|TEPEE CREEK|44.78560|-111.71000|2434 meters|snowdepth|2015-02-19 06|81.280|cm|59720|
TMUN2|15J23 - TENT MTN, UPPER - AERIAL MARKER|40.95000|-115.16670|2414 meters|snowdepth|2015-02-19 02|81.280|cm|89835|
TKVA2|TOKOSITNA VALLEY|62.63330|-150.76670|244 meters|snowdepth|2015-02-19 06|81.280|cm|00006|
